Glyma18g52145
Glyma18g40690
Glyma18g40690
Glyma18g40670
Glyma18g40670
Glyma18g40652
Glyma18g40634
Glyma18g40617
Glyma18g40617
Glyma18g40600
Glyma18g40590
Glyma18g40560
Glyma18g40575
Glyma18g40541
Glyma18g40500
Glyma18g40521
Glyma18g40480
Glyma18g40451
Glyma18g40420
Glyma18g40395
Glyma18g40370
Glyma18g40360
Glyma18g40350
Glyma18g40340
Glyma18g40310
Glyma18g40330
Glyma18g40290
Glyma18g40280
Glyma18g40240
Glyma18g40220
Glyma18g40211
Glyma18g40193
Glyma18g40193
Glyma18g40200
Glyma18g40200
Glyma18g40200
Glyma18g40186
Glyma18g40180
Glyma18g40150
Glyma18g40165
Glyma18g40130
Glyma18g40100
Glyma18g40115
Glyma18g40115
Glyma18g40115
Glyma18g40090
Glyma18g40070
Glyma18g40081
Glyma18g40060
Glyma18g40060
Glyma18g40060
Glyma18g40050
Glyma18g40011
Glyma18g40031
Glyma18g39991
Glyma18g39970
Glyma18g39965
Glyma18g39960
Glyma18g39933
Glyma18g39946
Glyma18g39920
Glyma18g39911
Glyma18g39911
Glyma18g39890
Glyma18g39890
Glyma18g39900
Glyma18g39880
Glyma18g39860
Glyma18g39820
Glyma18g39820
Glyma18g39850
Glyma18g39810
Glyma18g39771
Glyma18g39771
Glyma18g39791
Glyma18g39750
Glyma18g39740
Glyma18g39720
Glyma18g39705
Glyma18g39690
Glyma18g39681
Glyma18g39671
Glyma18g39640
Glyma18g39660
Glyma18g39625
Glyma18g39625
Glyma18g39611
Glyma18g39595
Glyma18g39580
Glyma18g39561
Glyma18g39570
Glyma18g39570
Glyma18g39540
Glyma18g39540
Glyma18g39540
Glyma18g39540
Glyma18g39550
Glyma18g39550
Glyma18g39530
Glyma18g39520
Glyma18g39500
Glyma18g39481
Glyma18g39460
Glyma18g39440
Glyma18g39363
Glyma18g39286
Glyma18g39210
Glyma18g39200
Glyma18g39181
Glyma18g39160
Glyma18g38950
Glyma18g38935
Glyma18g38897
Glyma18g38920
Glyma18g38874
Glyma18g38852
Glyma18g38830
Glyma18g38774
Glyma18g38774
Glyma18g38802
Glyma18g38747
Glyma18g38720
Glyma18g38710
Glyma18g38700
Glyma18g38690
Glyma18g38680
Glyma18g38680
Glyma18g38680
Glyma18g38670
Glyma18g38650
Glyma18g38661
Glyma18g38620
Glyma18g38620
Glyma18g38610
Glyma18g38570
Glyma18g38570
Glyma18g38570
Glyma18g38600
Glyma18g38560
Glyma18g38530
Glyma18g38490
Glyma18g38470
Glyma18g38461
Glyma18g38450
Glyma18g38450
Glyma18g38440
Glyma18g38430
Glyma18g38420
Glyma18g38410
Glyma18g38400
Glyma18g38380
Glyma18g38371
Glyma18g38361
Glyma18g38340
Glyma18g38350
Glyma18g38310
Glyma18g38291
Glyma18g38270
Glyma18g38252
Glyma18g38235
Glyma18g38218
Glyma18g38184
Glyma18g38201
Glyma18g38167
Glyma18g38150
Glyma18g38130
Glyma18g38140
Glyma18g38120
Glyma18g38103
Glyma18g38086
Glyma18g38070
Glyma18g38060
Glyma18g38050
Glyma18g38050
Glyma18g38038
Glyma18g38026
Glyma18g38002
Glyma18g38014
Glyma18g37990
Glyma18g37981
Glyma18g37970
Glyma18g37970
Glyma18g37720
Glyma18g37740
Glyma18g37740
Glyma18g37700
Glyma18g37650
Glyma18g37635
Glyma18g37620
Glyma18g37400
Glyma18g37410
Glyma18g37370
Glyma18g36951
Glyma18g36960
Glyma18g36940
Glyma18g36906
Glyma18g36930
Glyma18g36930
Glyma18g36930
Glyma18g36883
Glyma18g36883
Glyma18g36860
Glyma18g36840
Glyma18g36820
Glyma18g36810
Glyma18g36801
Glyma18g36791
Glyma18g36780
Glyma18g36740
Glyma18g36750
Glyma18g36712
Glyma18g36712
Glyma18g36656
Glyma18g36684
Glyma18g36628
Glyma18g36628
Glyma18g36628
Glyma18g36628
Glyma18g36628
Glyma18g36628
Glyma18g36600
Glyma18g36540
Glyma18g36530
Glyma18g36481
Glyma18g36505
Glyma18g36455
Glyma18g36401
Glyma18g36430
Glyma18g36371
Glyma18g36371
Glyma18g36340
Glyma18g36315
Glyma18g36290
Glyma18g36276
Glyma18g36263
Glyma18g36250
Glyma18g36233
Glyma18g36200
Glyma18g36216
Glyma18g36195
Glyma18g36190
Glyma18g36160
Glyma18g36160
Glyma18g36150
Glyma18g36130
Glyma18g36090
Glyma18g36100
Glyma18g36071
Glyma18g36020
Glyma18g36050
Glyma18g36010
Glyma18g35988
Glyma18g36000
Glyma18g35976
Glyma18g35964
Glyma18g35952
Glyma18g35940
Glyma18g35911
Glyma18g35881
Glyma18g35851
Glyma18g35821
Glyma18g35790
Glyma18g35766
Glyma18g35743
Glyma18g35720
Glyma18g35720
Glyma18g35600
Glyma18g35480
Glyma18g35460
Glyma18g35471
Glyma18g35450
Glyma18g35431
Glyma18g35410
Glyma18g35410
Glyma18g35400
Glyma18g35400
Glyma18g35400
Glyma18g35381
Glyma18g35390
Glyma18g35390
Glyma18g35370
Glyma18g35360
Glyma18g35330
Glyma18g35320
Glyma18g35230
Glyma18g35300
Glyma18g35300
Glyma18g35300
Glyma18g35220
Glyma18g35220
Glyma18g35080
Glyma18g34923
Glyma18g34766
Glyma18g34610
Glyma18g34568
Glyma18g34485
Glyma18g34526
Glyma18g34444
Glyma18g34362
Glyma18g34403
Glyma18g34321
Glyma18g34280
Glyma18g34191
Glyma18g34100
Glyma18g34081
Glyma18g34061
Glyma18g34040
Glyma18g33990
Glyma18g33970
Glyma18g33910
